	alpha	beta	genescale
noninf_8563	0.17466131219800254	2.7554046261007237	2.2085237389579944
noninf_8564	0.21805102661859835	2.0806676098208507	1.2545035494938488
noninf_8565	0.4108585365031571	2.2359304163353553	4.35506393455735
noninf_8566	0.06956574110367957	3.685747126464194	7.442895459385322
noninf_8567	0.24779315478365838	1.7976490754871564	3.9825310026852887
noninf_8568	0.16329744142487063	2.0152399641211396	0.6875906431951316
noninf_8569	0.30330479316901254	2.2698974733243586	0.37350537582981286
noninf_8570	0.2108019271004495	1.7234631628619255	6.174239550401167
noninf_8571	0.40235644449160224	3.092743396342419	2.253507849142643
noninf_8572	0.3205927925451451	3.1632686854252308	0.5974409351712084
noninf_8573	0.1841150151496566	2.321787025459564	8.072629390784378
noninf_8574	0.12724925523028405	2.6556496712705373	2.7157173838255457
noninf_8575	0.20375371704790593	2.116191276292481	6.555586603096252
noninf_8576	0.20694619222109567	2.501328424832799	2.7547756966333994
noninf_8577	0.19527911305928852	2.2936562403799368	0.9389955734084672
noninf_8578	0.11055852665330977	2.530504590203737	0.7157353312173638
noninf_8579	0.1448475921284873	3.7423514979178174	2.5191334869451794
noninf_8580	0.18893172984977583	2.0571601368875636	13.606086001801579
noninf_8581	0.21873840765811825	2.0018943691472773	4.064045220177996
noninf_8582	0.15463580306275823	2.1814101417856016	8.585742212900092
noninf_8583	0.35374095057270516	1.9196390801968573	2.2098319140677045
noninf_8584	0.14573559578232403	2.700182829639414	20.43363495116154
noninf_8585	0.386919633652039	2.367193051974856	1.295178921595057
noninf_8586	0.24560322572901278	2.0425166835525697	7.069733036584961
noninf_8587	0.12038288717954013	2.6328571472929063	2.352863120453348
noninf_8588	0.24371408378974607	2.52330451389338	3.817825010203608
noninf_8589	0.3253446029513563	3.530971368467926	11.296772734156702
noninf_8590	0.2267667695754646	2.7612028490710987	0.16767925935478287
noninf_8591	0.10289754972707427	2.720115670393107	0.7987877034787548
noninf_8592	0.16873914163141915	2.437773035829622	2.1056579398493516
noninf_8593	0.19760864891672056	2.323432882548306	4.0744474093173615
noninf_8594	0.23601398199013168	2.302162665988992	1.3497010130859424
noninf_8595	0.2615708877383772	2.90476766888741	0.9507617638517172
noninf_8596	0.24593066272348302	2.83492677407338	1.1605408363120184
noninf_8597	0.3083999081673813	2.3456727029577262	1.0106527047832965
noninf_8598	0.14583457144580877	2.3395274337280694	0.8725720442614674
noninf_8599	0.25639707054000466	3.135942447976127	2.9613335151746787
noninf_8600	0.1097694717302039	3.1580418875590817	7.76978140631273
noninf_8601	0.16201334624922695	2.3560373261417444	8.183835138307899
noninf_8602	0.14142479502962033	3.098109880144707	1.5026264469561055
noninf_8603	0.09390818335682243	1.6501192712456831	3.8172863048137193
noninf_8604	0.26353505578466013	2.016828065082315	0.4394462069989685
noninf_8605	0.24674878804409267	2.8493480043948187	4.293404837651843
noninf_8606	0.2083396625245993	3.441902915234551	3.041466944249204
noninf_8607	0.3040927975960295	2.7791461676198903	3.804725277738613
noninf_8608	0.20704645548941833	4.986267175929504	3.573709389181616
noninf_8609	0.33996979956890805	2.7857973309945945	6.8166358965034535
noninf_8610	0.15758744229703894	2.166569908492182	28.72534711908102
noninf_8611	0.2013981880960494	3.286864676768074	3.41835108691772
noninf_8612	0.23214335609179468	1.748388956247707	0.8680176523770353
noninf_8613	0.2897290851974366	3.2218095824656476	1.4423027411977338
noninf_8614	0.20444628591685524	2.3798927416799334	0.2399832839807132
noninf_8615	0.17672481226942174	2.1974049047223376	0.9456605634065958
noninf_8616	0.3358915888623592	2.4390070044349663	3.5300817517188774
noninf_8617	0.13061911787260608	2.905046298246534	1.9912092787510018
noninf_8618	0.466665149017786	2.471402552748835	0.9865073381099172
noninf_8619	0.17347759200818666	2.5048673878749437	4.030819534258436
noninf_8620	0.23475203964304492	2.1594021948549402	6.580966274289119
noninf_8621	0.24056080893712709	2.8525778019226493	0.01687474976849238
noninf_8622	0.13477746281754696	2.0125280388113196	2.309703319469118
noninf_8623	0.20713736245222228	2.7465430054631925	4.91246343547105
noninf_8624	0.2163101448494845	2.839605227889914	1.689824804203873
noninf_8625	0.2178111765041902	2.2250628632920013	0.2731672905575045
noninf_8626	0.2427233061252034	1.5831154586660352	0.8709704038642053
noninf_8627	0.1712136950977517	2.0660390315864436	1.5514142956928683
noninf_8628	0.254875191996734	2.1607537715835496	2.1770888541007754
noninf_8629	0.2540328441943946	4.110573249550603	5.242214620357877
noninf_8630	0.16457884622070704	2.470474855084789	3.7450022049931952
noninf_8631	0.18724828583957112	2.7005123648036515	2.5888610649344472
noninf_8632	0.15178727258009317	3.1980784757763128	6.0933726311168135
noninf_8633	0.30403372777986415	2.988331877662433	2.258386047150848
noninf_8634	0.1022858852333049	2.59485692026445	1.44022956144776
noninf_8635	0.2260470336187114	2.7159899638096157	0.6727138275594445
noninf_8636	0.13307012209581123	2.4655714623599	4.936657573053495
noninf_8637	0.23629669805118148	2.4984564469909225	9.284412516040357
noninf_8638	0.24125185607383162	2.931288460944528	2.415831654788658
noninf_8639	0.19489140708202682	2.5502082448751198	1.479719747482725
noninf_8640	0.06957451369288599	3.775784121496135	41.79586044155603
noninf_8641	0.18846709740907355	2.5538635271222443	2.2195001540387014
noninf_8642	0.22542932807269694	2.797275179029196	1.6085700687245357
noninf_8643	0.35121239768346724	2.7720841879249485	1.9937687569326554
noninf_8644	0.1351723394952085	2.158992083529306	0.8657900449580621
noninf_8645	0.2995993650179558	2.860003236783208	3.0073641171704875
noninf_8646	0.1282965859702442	2.595151727295141	2.626213140802078
noninf_8647	0.17297467494077354	1.8295055269482483	8.96121646213914
noninf_8648	0.21163737835885973	2.2346436437713937	9.276416037337265
noninf_8649	0.27497601716129527	2.1188493998193594	9.464188500308342
noninf_8650	0.3070305135098715	3.4177880306863835	5.8549162389213025
noninf_8651	0.14715381539764597	2.5487777905392033	2.329902052838959
noninf_8652	0.23718188727055098	2.2941421929576267	1.4529076013384525
noninf_8653	0.2048412460592384	2.461800135056528	2.0343995863793656
noninf_8654	0.2678325232408269	2.2250553479604513	4.842814597554119
noninf_8655	0.2278393619644058	2.1955934544670974	4.080692260167506
noninf_8656	0.20506528203972393	2.4681236353137725	0.7896452260627377
noninf_8657	0.1217208442618484	4.05366733565166	0.9308554396616872
noninf_8658	0.17689949359766016	2.045074510204138	0.6528577725226508
noninf_8659	0.0931144160090371	3.2268871202381173	1.386927572440846
noninf_8660	0.23464762885018198	2.1332611259950216	1.0265018450044963
noninf_8661	0.1669518478248382	2.8805512109059945	4.7380531539404105
noninf_8662	0.14940316309868387	1.9029295841953071	0.20328230601645686
noninf_8663	0.3804670979607198	2.485795258937898	0.31137829504416636
noninf_8664	0.17141967653248358	4.273314649953564	2.796162806302831
noninf_8665	0.40168039851993825	2.492669524898224	0.8209826671043172
noninf_8666	0.3165186786199163	1.6577005255391988	1.3495770219841052
noninf_8667	0.1803399195086045	2.786768951314356	10.482466011288441
noninf_8668	0.24132129300231225	2.303348174224372	0.7173975887208368
noninf_8669	0.13409071268498035	2.4144864545905445	9.388830766081014
noninf_8670	0.18871445621495503	1.7998710844602592	4.8532332303317425
noninf_8671	0.15227769481195427	2.300536557729594	0.6920087834902606
noninf_8672	0.2632334210520931	2.3121798687627098	3.9468656458660276
noninf_8673	0.0742214266424625	2.4578658949559444	3.88714041940936
noninf_8674	0.1362378192022414	3.0191688685607208	0.4093849408873783
noninf_8675	0.30844059430871107	3.689206284317574	1.5602066406801587
noninf_8676	0.22240994786047946	3.0001034816026997	1.2378347137178436
noninf_8677	0.2305843146928395	1.9312744458752578	11.299188415530509
noninf_8678	0.3247564388941363	1.7616959649452408	0.6125065553193256
noninf_8679	0.21507993238786313	2.8530493528188203	0.373715920794314
noninf_8680	0.2714826855251562	2.1772009419732976	1.4686476724711064
noninf_8681	0.2776795501230208	1.9443419827473325	1.85024717004659
noninf_8682	0.14872905985810608	2.1673993653320944	1.277814990439803
noninf_8683	0.14157380201948586	3.078914520543683	1.2914425252326658
noninf_8684	0.2728045366302777	2.6095514392572134	5.591391790832051
noninf_8685	0.18227983848490123	2.7309216783591195	0.5882515931742903
noninf_8686	0.18442395085762286	2.1509818720555556	8.53268159508102
noninf_8687	0.26158828482150953	3.047454136693308	7.3867612402858205
noninf_8688	0.3997489483391774	4.255877865012488	3.496937182906356
noninf_8689	0.2430316083716811	2.490596666774488	1.2008208647519842
noninf_8690	0.17650665619134348	1.6817139695204482	1.0287881571997073
noninf_8691	0.15433328511458064	2.4802342362776515	9.5609395426808
noninf_8692	0.1225491178838754	3.331384156842724	9.995281154273018
noninf_8693	0.15549613552598218	3.1267372867381162	7.2298468129854045
noninf_8694	0.35197045905769947	2.5659574283980215	2.552245695920211
noninf_8695	0.19880877442190267	2.02739748612627	0.8331843542044336
noninf_8696	0.19776950808193758	1.881072043915216	1.4019110032441549
noninf_8697	0.19576910727439045	2.0269019497935576	2.722800473776538
noninf_8698	0.18164670095787477	1.5591883817389647	5.4689600946420756
noninf_8699	0.14489149772445972	4.359778228760108	3.99249634612398
noninf_8700	0.19766325206165913	1.9174082002440862	10.626654365210888
noninf_8701	0.21312594782955666	3.041272771522246	4.6343086359698304
noninf_8702	0.4453777153193301	2.0474515234757584	1.0064658072427186
noninf_8703	0.3535560560017803	2.4913013899821532	0.6661205236647846
noninf_8704	0.16555668063298049	2.1750520733795407	3.7737751882554287
noninf_8705	0.12439327976071494	3.1239138603194143	1.693296519742328
noninf_8706	0.14657790666506287	1.8875426196070617	0.7396782369176932
noninf_8707	0.16463515964082245	3.061452525779264	2.9809195993230677
noninf_8708	0.26499904652867334	2.6820544266988984	1.506063405310565
noninf_8709	0.22936741160406587	2.5321779752924822	3.6346474752702687
noninf_8710	0.22146193031842618	2.820600172385436	3.3664717788205456
noninf_8711	0.09966335796610826	2.07916710347315	4.207598154603659
noninf_8712	0.12497970095519877	2.4408800929333294	0.4908771384201652
noninf_8713	0.39926448114412055	3.282965482119832	3.1211605510175375
noninf_8714	0.23414868603692993	2.6084251544516874	2.3727872327149524
noninf_8715	0.14504143386969826	2.647946208114946	0.43361895172474135
noninf_8716	0.2377668216621224	1.8673241104773213	9.997177177122301
noninf_8717	0.1819628068461523	2.519991894876725	1.3138934395314226
noninf_8718	0.1340271038711053	2.7814828741779922	1.212218443543294
noninf_8719	0.1061022830326894	3.5088178843070947	5.0330628116093115
noninf_8720	0.21024867708291703	2.623028397185231	0.4467172402239162
noninf_8721	0.24551236676650182	2.1718257483585304	0.9585021180049041
noninf_8722	0.16470741823944307	3.445017185947888	0.8858640097381507
noninf_8723	0.3642083671665355	1.9256680776505615	0.9485139133345037
noninf_8724	0.13739162543543618	2.7180251948055636	8.656682182158429
noninf_8725	0.5028698103563154	2.983149324336738	6.495334488087611
noninf_8726	0.1397219495527576	1.6989261229017503	11.718507116118618
noninf_8727	0.2583550646315946	3.466494696995016	8.673752578371872
noninf_8728	0.30609542046080157	2.2505451348495087	0.7428154205976978
noninf_8729	0.1808973284844408	3.040369460849276	1.5318905013768813
noninf_8730	0.20435503321021725	3.409475694784614	2.9382677881355264
noninf_8731	0.4633674750078734	1.875062946270237	13.413190859277705
noninf_8732	0.08273380154147339	2.4980068833139626	1.4161602597971474
noninf_8733	0.14942619970115528	3.4902635260413857	1.208684230707312
noninf_8734	0.12449776981698142	2.2396116939954833	2.716079565629382
noninf_8735	0.27442678085464617	2.3286525350828766	1.0235538956653716
noninf_8736	0.17219627073080238	2.043649773688424	2.1139926157653566
noninf_8737	0.3343530547392931	3.013481900043439	3.5969734037500443
noninf_8738	0.14980088283896248	2.4405959676088727	0.8796573984496922
noninf_8739	0.11539617883838978	3.797137736185172	0.8083134333326535
noninf_8740	0.21134462780018087	3.057343447070396	2.7661928394513264
noninf_8741	0.3499037535295237	2.5848168982509883	0.7605734035176797
noninf_8742	0.2111395690489444	2.1080597210910086	3.4532137067627837
noninf_8743	0.09409696213319071	4.096538061658983	1.9627151031837937
noninf_8744	0.19166079106391307	2.76213321082703	0.8300790442797805
noninf_8745	0.26724128332114344	2.6594854524775347	1.4692361781304413
noninf_8746	0.2924617696108502	2.4536420698929033	1.558514659172438
noninf_8747	0.11125541191998635	2.5827975228139404	1.1478829917795448
noninf_8748	0.1575827719333079	2.5639034124905056	4.982331395500397
noninf_8749	0.2056436086199407	2.8261735776374652	1.878310011205021
noninf_8750	0.20387384513127296	2.0593507942104425	0.4098690183063054
noninf_8751	0.316275870115573	2.179846530112944	11.008332000627425
noninf_8752	0.34105021219086545	2.4146330695048355	1.6128373321740475
noninf_8753	0.13599614670074586	3.08723416004614	0.13882806364282768
noninf_8754	0.2972677862288613	1.5672028416354964	5.61521510493736
noninf_8755	0.17804919248296913	2.4427207535431954	7.299157388929546
noninf_8756	0.0587345022175367	2.4441757936327173	1.3976892062259394
noninf_8757	0.2541069690822474	2.5218469399896213	5.359589372775173
noninf_8758	0.21295726444596677	2.5305198521084433	1.800802255170955
noninf_8759	0.08218179679678667	2.693350112024303	4.149178976589246
noninf_8760	0.278681695786229	1.9011123809213983	5.13089689178547
noninf_8761	0.3449593399208118	2.1118931059943016	1.0835496510189044
noninf_8762	0.12682632924207737	3.1512025992328914	6.548376862259363
noninf_8763	0.24193788587844053	2.4309890159426324	0.30817312978901645
noninf_8764	0.3110431978930501	2.0172199548798515	1.967719233089895
noninf_8765	0.3006095035190316	2.2871852422964682	1.5001756163842144
noninf_8766	0.1855383359531574	3.810247987160691	17.113920946125546
noninf_8767	0.2775967219517792	1.6715453242321758	0.7629087183873369
noninf_8768	0.16970366701401643	3.2860911271328788	7.7901232250495385
noninf_8769	0.35748524096653517	2.093209357045088	9.904113622003358
noninf_8770	0.18304224525460241	3.200754591332524	2.5417851355831735
noninf_8771	0.20366808705338482	2.823735915694062	1.7312667439081666
noninf_8772	0.25129675068120144	2.16026199914692	4.462345607672257
noninf_8773	0.20799557319836914	3.0673708029753435	0.8809243537232713
noninf_8774	0.14876814846175299	3.2985419048103344	8.310812654740747
noninf_8775	0.12008425955623468	3.30650082564364	0.7276487634093889
noninf_8776	0.38662825883789537	2.3293707436258284	1.911673372548749
noninf_8777	0.081456918047922	3.671704011274766	0.633648643690835
noninf_8778	0.19656992018967348	3.072034125498757	1.3072288166148276
noninf_8779	0.24420341198291456	2.461879070403861	0.7725332902642064
noninf_8780	0.14646812433646983	2.7529226728495004	4.229441763167873
noninf_8781	0.3572210799669986	1.967473562953002	3.8279484126134053
noninf_8782	0.1428905869879253	3.077267876179909	2.416464923858359
noninf_8783	0.28065379300977755	4.045424546599632	5.386155405010945
noninf_8784	0.38597829681719165	2.587112104990109	7.5876433811742965
noninf_8785	0.14812736523257763	3.144595888320935	2.087081666977464
noninf_8786	0.18984712913866958	3.6123830810204223	1.3481735629060034
noninf_8787	0.21634915101083346	2.603428157449513	1.3454536301351296
noninf_8788	0.08531199386323353	2.4699226539636765	1.0749031524251003
noninf_8789	0.278136784857796	3.4230216908577855	1.658207999706108
noninf_8790	0.27213183482205383	2.5549319421298	1.077652815168624
noninf_8791	0.15482047491431997	2.3151425003079815	1.8388187006694463
noninf_8792	0.30888558559674045	3.1531809318172828	3.731951242390304
noninf_8793	0.21155217576268642	1.9720306522867954	1.4255506226758952
noninf_8794	0.22241403453385497	3.112623094711474	1.6744350674196802
noninf_8795	0.12949918516040548	2.7825656582181635	9.62179619518213
noninf_8796	0.15504821648169145	2.8996296767585834	4.823893910820197
noninf_8797	0.09788604634928137	2.1752683015178174	6.590695961201474
noninf_8798	0.132852831069321	2.42852771712804	0.8926456410563395
noninf_8799	0.06449970712433793	3.478814035789864	5.356117685420953
noninf_8800	0.17783115775727432	2.4252661918876557	6.7016099341060045
noninf_8801	0.15470074029333658	2.9978605560616387	1.7936546316246855
noninf_8802	0.23432147944855064	2.241037718838094	11.020364815607051
noninf_8803	0.27168706384880803	1.744689846170894	0.6087357450255304
noninf_8804	0.08824837856624189	2.4609053262655185	0.9217087388686123
noninf_8805	0.2612377717401567	2.537672233700915	5.091572083302492
noninf_8806	0.3142850408418681	3.171594460096933	1.7802200454725057
noninf_8807	0.11238909630236003	2.038043961439177	0.9348938133666087
noninf_8808	0.20474317144083828	2.1198687329466193	4.432183793116147
noninf_8809	0.1837010356804334	2.4357896491139694	0.6002192031799424
noninf_8810	0.09587512777662903	2.67106613280634	0.2031408426150728
noninf_8811	0.1030587500124757	3.5094838658917586	1.121359313488635
noninf_8812	0.08780727474236913	2.219215865141167	1.38953209166399
noninf_8813	0.29340054089873047	1.730237978901446	0.7105297396624026
noninf_8814	0.09859872299006774	2.3972011127684842	0.7483641917277063
noninf_8815	0.18970168311454358	4.342926873070661	1.8243798620716762
noninf_8816	0.2168749079897953	2.403967243640535	0.4580406113868232
noninf_8817	0.2147587240662354	2.518679582407703	1.211356889513111
noninf_8818	0.17056346063087716	1.889445125689584	0.37024074755315467
noninf_8819	0.19367171168374084	2.2192401076251143	0.9026024610873357
noninf_8820	0.15586080270461553	2.440073642465509	1.2632401386108985
noninf_8821	0.3137546687922629	2.3617333387918116	6.211219280299999
noninf_8822	0.2858478225630063	1.6922431842018537	2.317309415182636
noninf_8823	0.11184618011532496	1.9886779604072395	1.5366796482199407
noninf_8824	0.12963310558769026	1.8068436080357029	3.174216427143769
noninf_8825	0.191146360290803	2.4122987103424696	2.324137742104451
noninf_8826	0.16478331073569089	2.38321405844297	1.4321450997653296
noninf_8827	0.3115451055207464	2.464651531941094	6.117539406896301
noninf_8828	0.17730580311406216	1.8318619408546901	5.433885741951951
noninf_8829	0.18471624267698675	2.716684358884959	1.7552287550486847
noninf_8830	0.11829587959738065	2.9786763565304857	8.290724396456516
noninf_8831	0.19001588521491877	3.5387655685502244	3.547830985723719
noninf_8832	0.1950269049336575	1.8463007297229623	3.3948493646469635
noninf_8833	0.2364317578305796	3.0114359774968578	0.23562780423286023
noninf_8834	0.1139029385427776	1.7336553712509164	2.732918178571546
noninf_8835	0.3934739912760417	3.249363032886688	0.7378713645514935
noninf_8836	0.21592995507172785	2.13757187463629	1.8211813391691334
noninf_8837	0.3320906168360367	1.7774218560072654	1.720948791248183
noninf_8838	0.10787050940250015	2.3897004991772657	1.249255946442084
noninf_8839	0.10455212396803955	2.204526834790107	5.227223994616021
noninf_8840	0.1806662576390006	3.111798444774074	3.34358931072258
noninf_8841	0.1669621240389096	2.550260439767672	0.9164001988792684
noninf_8842	0.5188034738826013	2.268589948120822	2.4562896180051585
noninf_8843	0.32047626379977834	3.662767329117971	1.073465677812224
noninf_8844	0.20729824714508793	2.208374101838595	4.752732133432036
noninf_8845	0.10452372589358855	2.1722557938549354	5.955630951977916
noninf_8846	0.20106930988021562	2.3231434358016925	0.8319858452235778
noninf_8847	0.0979862778766968	2.257768823931905	2.178175338580466
noninf_8848	0.17441124465961247	2.5520245913469237	1.6145219496288572
noninf_8849	0.14912622569667247	2.490134506166788	0.2071496395730538
noninf_8850	0.3041523055008107	2.0617659356748317	1.1303469653136582
noninf_8851	0.21608356998864048	2.0390336990241114	2.419172064063695
noninf_8852	0.38387515496754937	2.823868266377573	7.246385449802656
noninf_8853	0.3023919026080003	2.1906751013533152	4.654846658786331
noninf_8854	0.14056383151480253	2.554354112957432	1.1030056094619283
noninf_8855	0.1628930885581669	2.749084406780777	1.8876105033691628
noninf_8856	0.19502506560598246	2.0555309546607123	0.777703388706634
noninf_8857	0.2131344411758835	3.0015929485901123	1.460662295296461
noninf_8858	0.27528410760068767	2.2378840503352304	1.220534989013998
noninf_8859	0.4072118351489242	4.004620476599658	1.530802442622783
noninf_8860	0.23832501371856538	2.209314952434857	3.490721530293053
noninf_8861	0.14776599422775868	2.3909710321444995	5.310018428617112
noninf_8862	0.12176617667799303	2.5002076626082275	0.45260854753037616
noninf_8863	0.24625873307253526	2.9078789186696	27.154631570087403
noninf_8864	0.5138147517980891	2.3880187104416413	1.977806918932976
noninf_8865	0.06288474278565334	2.3936504696195784	1.0356692131031469
noninf_8866	0.09390868234351264	3.7795510074494625	3.411987302463534
noninf_8867	0.16923067034377598	1.8229495020005524	7.432684961165003
noninf_8868	0.21644947189284422	2.8522395627313424	3.2207864236011012
noninf_8869	0.20469052410949248	2.8146522015902136	1.8080796368186383
noninf_8870	0.28207799636877195	2.3886672942139366	1.8126997036368266
noninf_8871	0.6596848979024469	2.91551120629866	0.5673014499617838
noninf_8872	0.3334642499841478	2.5792486920647524	7.730717830946687
noninf_8873	0.1576507831992538	2.5343411765126787	2.8613232090568306
noninf_8874	0.14523084634202357	3.4623993637624286	1.3882040746339612
noninf_8875	0.2260354230847982	3.2715647444683964	2.8188547578208767
noninf_8876	0.08319316897777156	2.3150318800405376	6.1136516713178795
noninf_8877	0.15563203648681362	3.3551266648829703	3.404672493820537
noninf_8878	0.15407365771803236	1.7457461326617767	0.9803613341958497
noninf_8879	0.21151488206587574	3.1720542161591645	1.0951850447224534
noninf_8880	0.34813460695185156	2.4370792311505265	1.4702139068994915
noninf_8881	0.2576006144740528	2.2938729104614106	5.042576602922766
noninf_8882	0.10782243282513236	3.3282187581092133	2.2745086950827997
noninf_8883	0.11205688530322487	2.691909252896747	0.9224699510643887
noninf_8884	0.17621110334566248	2.691802844819428	1.1183667160830968
noninf_8885	0.15840561871125458	2.982841366885036	0.44761388199198154
noninf_8886	0.22903153511112065	2.788001194520516	2.5203525149978314
noninf_8887	0.10267729324851563	3.7591307615397866	5.289906640793465
noninf_8888	0.1843769537764509	3.362676117581975	13.745720990197649
noninf_8889	0.27643205001873133	2.075397634681364	4.74309852011192
noninf_8890	0.3711744266373115	2.111399419122039	3.008782201217452
noninf_8891	0.14169282795975818	2.4713405670430753	1.1451077600064619
noninf_8892	0.3764404968858955	3.2829025744263474	0.15046511905210908
noninf_8893	0.15612120296687113	2.7007120911935965	11.930827619060716
noninf_8894	0.1771892302516366	3.3639537163641955	3.451614313928382
noninf_8895	0.13879516916881932	2.970171556299269	0.36191492168266093
noninf_8896	0.18786110391121838	2.709901927597627	2.644517191071671
noninf_8897	0.1520326205825677	2.920673946428393	1.0068645649727361
noninf_8898	0.24317944605877082	1.733203506095165	1.883883956164133
noninf_8899	0.20053772498965283	2.369231883829553	0.4154467858563982
noninf_8900	0.17712322308726935	3.7866493434401565	2.420337165438416
noninf_8901	0.1460801731830108	3.4625670623858205	2.8919435736747667
noninf_8902	0.26675202149357735	1.764057646878618	2.168085888491645
noninf_8903	0.5148308333080837	2.5903629844529963	2.6418887968088374
noninf_8904	0.22093556800849018	5.764261244622395	1.2881824687401553
noninf_8905	0.17942588291132008	3.851264027284613	2.497020536751587
noninf_8906	0.1931468532120506	1.666028998658637	2.454755085216878
noninf_8907	0.12531915232514904	3.1446867875363074	1.1685102884157534
noninf_8908	0.2707710152984768	2.6964646038539697	0.6709842928972453
noninf_8909	0.14953239280930866	3.1544420587290336	1.1487834063827547
noninf_8910	0.3012477101371326	2.5431120328877235	7.571129386764888
noninf_8911	0.21666741188537983	2.6591075606444567	6.378055588305686
noninf_8912	0.24057331497955659	3.996783975340676	3.3919848497093277
noninf_8913	0.22269993361039456	2.633169884700396	0.983006440373347
noninf_8914	0.2990234759140513	2.274483091711746	1.7744638139649853
noninf_8915	0.22655423469169156	2.3823861693652715	0.3539346176972827
noninf_8916	0.21661986648049053	2.929247166277521	1.3202114416594726
noninf_8917	0.1217123225678971	2.344533558496968	2.8294930982006767
noninf_8918	0.2652363326754758	2.073887217635754	1.255189687896417
noninf_8919	0.18695820978277602	2.996304218514914	1.9303941184679148
noninf_8920	0.22747847990103434	2.1183200722189235	1.3798213784875046
noninf_8921	0.12561265354425308	2.441070441006183	6.238581835039478
noninf_8922	0.5170191024395676	2.5511262323216046	2.4418990175991446
noninf_8923	0.24541984697284916	2.6227018201058656	1.1252715161570686
noninf_8924	0.10179733805038324	1.9372363933683077	2.1611857873350266
noninf_8925	0.17621644707616893	1.9073283393524254	2.0703656191184328
noninf_8926	0.32165537671392397	3.0424322134218458	0.1605498860044259
noninf_8927	0.2261759488069537	2.05366456528027	7.8622142359272305
noninf_8928	0.2504598817646531	2.6374409214401044	1.9891380080423213
noninf_8929	0.19237987020417013	4.891763954212111	1.0874099055891684
noninf_8930	0.4349140715482925	2.1402233648592675	3.0429509494772087
noninf_8931	0.22740484262711336	1.7453804654104659	0.664519923984532
noninf_8932	0.3320738212558813	3.2922409493440683	1.6027051726625203
noninf_8933	0.18578491691675286	2.5389315742169862	0.8536953320516296
noninf_8934	0.13485069917572262	2.081774176601624	4.280460864878278
noninf_8935	0.315771595568976	2.135517276145756	0.5752382992355771
noninf_8936	0.11992336343878263	2.629108873514867	1.5219399217971472
noninf_8937	0.1615125981414704	3.528465422515192	1.1116506025041797
noninf_8938	0.2748090072897404	2.937873325674685	9.3459056992093
noninf_8939	0.5361716046561704	3.2403112139208647	1.5562248203076294
noninf_8940	0.2505201125182302	2.5280671998495485	12.003631004041733
noninf_8941	0.14739229522862185	1.6627591853786436	0.6611313819013993
noninf_8942	0.1740240334895238	3.5950687870009657	1.9667918918466318
noninf_8943	0.24092021882797707	1.419790217152019	1.0707494866323073
noninf_8944	0.23142652725258964	3.524422292933637	1.2701656111010737
noninf_8945	0.32566052677079804	2.5973342406428985	0.38190004967300956
noninf_8946	0.2894469073693986	2.6223896627593346	6.623045869362955
noninf_8947	0.2528660695701758	2.446281920809686	1.6421130984689443
noninf_8948	0.48348226345605727	2.9812715227725946	1.7970068717907453
noninf_8949	0.18514097683415895	2.335607659634735	1.095165261042487
noninf_8950	0.16050959393784422	3.1053121949077114	0.7460567423808387
noninf_8951	0.15246795404695668	3.4247298942407487	0.4478423217366962
noninf_8952	0.2035551101747386	2.4934319297289766	1.7768285999681548
noninf_8953	0.2228194743660348	2.264863441412812	0.9139167641281949
noninf_8954	0.2494638943858617	2.6941098036370867	1.811743736708246
noninf_8955	0.1883003119775212	2.3194234255688837	4.377775824110483
noninf_8956	0.3280801448693836	1.9645368063599349	1.347730533463116
noninf_8957	0.2121571596744443	2.0299766506963275	2.5854098797747094
noninf_8958	0.2391665480619933	2.3411835096947016	2.6082826168426267
noninf_8959	0.1998273842466211	3.15469405751699	0.42316439859797894
noninf_8960	0.358260884843111	2.1929073788662112	2.3200543871381214
noninf_8961	0.2174782875284248	1.9718634635879786	2.6487882163010683
noninf_8962	0.12515928656205214	1.9223045417386597	5.559412941923035
noninf_8963	0.26623659213130046	2.1608532312063695	2.155399564190812
noninf_8964	0.30387505766427014	1.9785262347249604	2.152086154479403
noninf_8965	0.16384012671084716	1.7249015356397326	1.7106496728340579
noninf_8966	0.3361514718673702	2.371122594213827	3.0786179617748624
noninf_8967	0.20611812764202542	1.9651801314117292	11.671750861723512
noninf_8968	0.1300009288739957	2.311126976205343	1.2777375449750228
noninf_8969	0.3823825465710724	1.9033348828833325	2.5741659458991233
noninf_8970	0.18582939844393084	2.671338771879106	0.9875293173740213
noninf_8971	0.4224765808935582	2.4480443639948906	9.915067609802609
noninf_8972	0.358718610526922	2.9878774770037877	2.9083696928621543
noninf_8973	0.3594809046654589	2.1982845253104615	0.5808672310899234
noninf_8974	0.19548235150572763	3.8328137089693723	5.506071630789305
noninf_8975	0.18489448456614288	5.463749576603683	0.6731831123130969
noninf_8976	0.2748140541221254	2.6901511496410127	2.9265731880251984
noninf_8977	0.29677173583682515	2.9269182592939162	1.5012476461234607
noninf_8978	0.17248321678268924	3.09326152610389	2.199715798802239
noninf_8979	0.28124439023616205	2.072397608904563	8.798821120528395
noninf_8980	0.192405454612414	2.7475270506093095	3.62746160845331
noninf_8981	0.3222058298871749	2.613456902818835	24.686390367833003
noninf_8982	0.11653464358052901	2.6192445854107653	1.0075220070277149
noninf_8983	0.2244712317457479	2.255057253618993	1.9425965724597403
noninf_8984	0.1366499290187768	2.024467366679799	2.296116636755103
